Tcut H sH K sK Px sPx Py sPy Q sQ
1000 17.945340330132094 0.027673429227229387 0.051310336594913464 0.0016665679029879725 nan nan nan nan nan nan
1204 17.99726329663445 0.027574945501299134 0.05285820267714836 0.00167047030647854 nan nan nan nan nan nan
1450 18.026635040171968 0.02746982850815616 0.055181343325913165 0.001675800550988819 nan nan nan nan nan nan
1747 18.039795303652184 0.027352170403836508 0.057399050249422656 0.0016811898674273956 nan nan nan nan nan nan
2104 18.037858342945526 0.02723119503505231 0.06042285448723886 0.001687699418443637 nan nan nan nan nan nan
2535 18.02353156036741 0.027111394888389203 0.06288984235606138 0.0016940042535791675 nan nan nan nan nan nan
3053 17.9985735773353 0.026985952395616155 0.06576647542943162 0.0017008134949246534 nan nan nan nan nan nan
3678 17.97047163276766 0.026870478573650117 0.06848975067178957 0.001708206397515602 nan nan nan nan nan nan
4430 17.93389081059242 0.026754918029467573 0.07113804829664377 0.0017153517628568187 nan nan nan nan nan nan
5336 17.892043593083766 0.02663736444917476 0.07413396304324225 0.0017233762052425246 nan nan nan nan nan nan
6428 17.849781151806805 0.026530552590728226 0.07685030436336275 0.0017308783354891661 nan nan nan nan nan nan
7742 17.803004917313494 0.02642359970190675 0.0795069051592921 0.0017387448366554814 nan nan nan nan nan nan
9326 17.753410424637863 0.02631882432796334 0.08207112418665043 0.0017462960656955044 nan nan nan nan nan nan
11233 17.70187958579226 0.026216240158697047 0.08429769175365566 0.0017536470967947464 nan nan nan nan nan nan
13530 17.651052095041724 0.026118966168111667 0.08669304559188246 0.001760992963142545 nan nan nan nan nan nan
16297 17.598066726471473 0.02602426294294104 0.0892619336302873 0.0017688068511806387 nan nan nan nan nan nan
19630 17.548359712054612 0.02593753245937719 0.09150073057652877 0.0017758235622883265 nan nan nan nan nan nan
23644 17.49974243532392 0.025857148521707993 0.09360781025346165 0.0017825699577662273 nan nan nan nan nan nan
28480 17.450042936977347 0.025777384746395675 0.09551280409232185 0.001789174816700004 nan nan nan nan nan nan
34304 17.403822915207222 0.025713514990918392 0.09695175461828287 0.0017951676023388171 nan nan nan nan nan nan
41320 17.3555900395294 0.02564141417746782 0.09853897366688347 0.0018010487345525212 nan nan nan nan nan nan
49770 17.31075190496972 0.02557488473405656 0.09978155388287877 0.0018063654255313856 nan nan nan nan nan nan
59948 17.266445852767106 0.025511752015192967 0.10122952398619371 0.0018120523601575945 nan nan nan nan nan nan
72208 17.22463635499449 0.025454234811719652 0.10236927246235226 0.0018173187661214734 nan nan nan nan nan nan
86974 17.185009575174114 0.02540120322622665 0.1032789567762705 0.0018220524612704155 nan nan nan nan nan nan
104761 17.14762572035797 0.025352125135682312 0.10438389657565311 0.001826630780929117 nan nan nan nan nan nan
126185 17.111628381333865 0.0253056389594615 0.10521270888603146 0.0018309706677790462 nan nan nan nan nan nan
151991 17.077584733699563 0.025263919472880713 0.10595380421853215 0.0018350652540428524 nan nan nan nan nan nan
183073 17.04639159299764 0.02522675819057596 0.10667078295698718 0.0018387874133026349 nan nan nan nan nan nan
220513 17.017363779133216 0.025192997880313584 0.10724871969537633 0.0018423498333008253 nan nan nan nan nan nan
265608 16.989351727997512 0.025161371918663633 0.10774207800938304 0.0018457974254890343 nan nan nan nan nan nan
319926 16.96359085484923 0.025133326922251027 0.10821797939649343 0.0018487569108038703 nan nan nan nan nan nan
385352 16.93948807366945 0.0251071208878967 0.10866911487177036 0.0018514226903179234 nan nan nan nan nan nan
464158 16.917026914610627 0.025083111795178043 0.10916396182363987 0.0018542183121904037 nan nan nan nan nan nan
559081 16.896615774204296 0.025062448624118484 0.10968957731297264 0.0018569189003337214 nan nan nan nan nan nan
