Tcut H sH K sK Px sPx Py sPy Q sQ
1000 17.975949438158693 0.02752044866124529 0.049657677829345534 0.001652161231053717 nan nan nan nan nan nan
1204 18.017537109684174 0.027406095248059138 0.05195138586040208 0.0016575033198213394 nan nan nan nan nan nan
1450 18.042793588865248 0.02729253858154753 0.054352425542614054 0.0016628132662574074 nan nan nan nan nan nan
1747 18.05243049061297 0.027179440166299994 0.05695844168946484 0.0016686653367806805 nan nan nan nan nan nan
2104 18.04963871524484 0.027064855522842074 0.05960541109787243 0.001675177850924569 nan nan nan nan nan nan
2535 18.036169877129975 0.02695358861468727 0.06218849754204316 0.0016817069666811165 nan nan nan nan nan nan
3053 18.01005052259975 0.026831305730316213 0.06487605301093395 0.0016885656802652083 nan nan nan nan nan nan
3678 17.97899222160276 0.026716157462154274 0.06762350721975127 0.0016954838011461319 nan nan nan nan nan nan
4430 17.942663535890258 0.0265984816227843 0.07044323328498439 0.0017026013466662582 nan nan nan nan nan nan
5336 17.902995723812715 0.02649021623390172 0.07328133892810125 0.001710144864758514 nan nan nan nan nan nan
6428 17.8568847130206 0.026375307491089395 0.07591970535445686 0.0017177501383872575 nan nan nan nan nan nan
7742 17.80875273063903 0.02626712096603183 0.07875630107855155 0.001725730132638096 nan nan nan nan nan nan
9326 17.759356654477937 0.02616322258726722 0.08121001789278066 0.001732767760881527 nan nan nan nan nan nan
11233 17.70803279060583 0.026063269731375377 0.08376523449762056 0.0017408266064807547 nan nan nan nan nan nan
13530 17.655028686636946 0.025963892816923958 0.0859394249669072 0.0017479391271099955 nan nan nan nan nan nan
16297 17.603758118858583 0.025874107729465256 0.08835322539849436 0.0017556746673890887 nan nan nan nan nan nan
19630 17.553348355471257 0.02578840536178466 0.09070364622466233 0.0017632441515774903 nan nan nan nan nan nan
23644 17.50183922167449 0.025702957881063512 0.09302939114167941 0.0017706606222109662 nan nan nan nan nan nan
28480 17.451891452719853 0.02562267553830108 0.09493035643538483 0.0017772255073271238 nan nan nan nan nan nan
34304 17.403828649840335 0.025547205472153414 0.09655914637231558 0.0017833089308756107 nan nan nan nan nan nan
41320 17.357670287370716 0.025477886309045305 0.098042254993121 0.001789102525649346 nan nan nan nan nan nan
49770 17.31207303382643 0.025411938619595117 0.09945245180528917 0.001794962494701247 nan nan nan nan nan nan
59948 17.269021245193716 0.025350103780204428 0.10050513474745053 0.001800248655839341 nan nan nan nan nan nan
72208 17.226273202220543 0.025292712471582532 0.10168497546550766 0.001805487140295539 nan nan nan nan nan nan
86974 17.18583532351371 0.02524040965837063 0.1028209003789785 0.001810515614547142 nan nan nan nan nan nan
104761 17.148092772118282 0.02519198313388113 0.10366419514314348 0.0018148408979238473 nan nan nan nan nan nan
126185 17.113080772734776 0.025147627063565884 0.10446266745504362 0.0018190122282077275 nan nan nan nan nan nan
151991 17.07954586167882 0.02510648167209863 0.10520868207408936 0.0018229833040651015 nan nan nan nan nan nan
183073 17.047689596388466 0.025068818929412467 0.10583093475951065 0.0018265122117229484 nan nan nan nan nan nan
220513 17.017797746707146 0.025034950441914422 0.10654033053311057 0.0018300792197684596 nan nan nan nan nan nan
