Tcut H sH K sK Px sPx Py sPy Q sQ
1000 18.03241804586069 0.027876000011765014 0.05131481050729829 0.0016747809796270245 nan nan nan nan nan nan
1204 18.08661401875496 0.027774651508078983 0.05298178160825986 0.0016790497490419692 nan nan nan nan nan nan
1450 18.118174294803392 0.027672046046155578 0.0554550238605549 0.0016853402085803555 nan nan nan nan nan nan
1747 18.133607707298548 0.02756950391623686 0.058245916378017695 0.0016917563167959276 nan nan nan nan nan nan
2104 18.132297022333752 0.027449448299328057 0.06078108904433628 0.0016977680624043492 nan nan nan nan nan nan
2535 18.12083480880395 0.027330821227393297 0.06368014440351379 0.0017046177091217354 nan nan nan nan nan nan
3053 18.09990022796855 0.027211467446225282 0.06630289997545571 0.0017117439907183717 nan nan nan nan nan nan
3678 18.06980536984584 0.02709150997190953 0.06910509268059406 0.001719125253581466 nan nan nan nan nan nan
4430 18.035247261601477 0.026972906578600662 0.07169926861554134 0.001726215888487115 nan nan nan nan nan nan
5336 17.9943384296723 0.02686041890907209 0.07466267459252776 0.0017340372030650037 nan nan nan nan nan nan
6428 17.950035358403905 0.026747265673107135 0.07751456418952642 0.0017423731113822233 nan nan nan nan nan nan
7742 17.902837001198826 0.02663753135034868 0.08023779744020125 0.0017500707033124062 nan nan nan nan nan nan
9326 17.856805575474123 0.026541700280187434 0.08265012433042375 0.0017574339570145395 nan nan nan nan nan nan
11233 17.804977188959842 0.0264367729800252 0.08521782957491987 0.0017652540748565966 nan nan nan nan nan nan
13530 17.75282905720205 0.026335892172304327 0.08775637460971492 0.0017731467256583036 nan nan nan nan nan nan
16297 17.70278978516742 0.026245793596464468 0.08988393856756059 0.0017805932035543802 nan nan nan nan nan nan
19630 17.650838057623183 0.02615542700417998 0.09225867745605704 0.0017882215184500505 nan nan nan nan nan nan
23644 17.600039947095254 0.026070875447535818 0.0942373371477746 0.0017954224726259853 nan nan nan nan nan nan
28480 17.552070408048138 0.025992496958542364 0.09618917207071792 0.0018022455186981986 nan nan nan nan nan nan
34304 17.503528385999342 0.025914254258012092 0.09791109410051485 0.0018087077197278447 nan nan nan nan nan nan
41320 17.456314239864597 0.02584325649595543 0.09952620646253295 0.0018150615540766513 nan nan nan nan nan nan
49770 17.40945329494504 0.02577350390825311 0.10110887642205886 0.0018211025615790194 nan nan nan nan nan nan
59948 17.365154042204004 0.025711013147183607 0.10247990688332229 0.00182681950554053 nan nan nan nan nan nan
72208 17.323480679111317 0.025654680749399698 0.10365356311549925 0.001831960221949816 nan nan nan nan nan nan
86974 17.28315582042267 0.02559996772700308 0.10487925061731387 0.0018371398320662419 nan nan nan nan nan nan
104761 17.24512967824963 0.025550209148003763 0.10599219427342181 0.0018419178156750626 nan nan nan nan nan nan
126185 17.208266625375305 0.025502694224796143 0.10681179018337722 0.0018463635238248996 nan nan nan nan nan nan
151991 17.173957524993366 0.02546064840854006 0.1076348434653762 0.001850641010248198 nan nan nan nan nan nan
183073 17.141682672307983 0.025421551294959693 0.10833626827991695 0.0018545189039357965 nan nan nan nan nan nan
220513 17.111954111888117 0.02538706043072115 0.10915960082553541 0.0018580445238235814 nan nan nan nan nan nan
265608 17.08344188717363 0.0253542299761152 0.10968155048850074 0.0018614234235558769 nan nan nan nan nan nan
319926 17.057023637085017 0.02532472877902271 0.110198631084826 0.0018647000668165167 nan nan nan nan nan nan
385352 17.032759618121446 0.025298419495627677 0.11058702753898839 0.0018676299594884572 nan nan nan nan nan nan
464158 17.009802740803693 0.02527422464415987 0.11096905165319963 0.0018703951005929404 nan nan nan nan nan nan
559081 16.988447847389182 0.02525214413759106 0.11135149464738324 0.0018728783283444863 nan nan nan nan nan nan
673415 16.968546663051505 0.025232775640600974 0.11168648423783804 0.0018752450141294973 nan nan nan nan nan nan
811130 16.95063547613061 0.025215486891636885 0.11186364716502048 0.00187722477845977 nan nan nan nan nan nan
977009 16.93431242592094 0.025200532348136163 0.11205553324771163 0.0018790713227108252 nan nan nan nan nan nan
1176811 16.91939477999755 0.025187139334527302 0.11233555999096928 0.0018808740279778727 nan nan nan nan nan nan
1417474 16.905535535541773 0.025174674868649986 0.11248715014936557 0.001882398899275939 nan nan nan nan nan nan
1707352 16.89282181455196 0.02516390037689515 0.1126420611467491 0.001883817600335461 nan nan nan nan nan nan
2056512 16.881765173020717 0.025155065729312524 0.11271074494128662 0.0018849919362702238 nan nan nan nan nan nan
2477076 16.87100352754665 0.02514627439028736 0.11278276670558204 0.001886120986393954 nan nan nan nan nan nan
