Tcut H sH K sK Px sPx Py sPy Q sQ
1000 15.195162542214849 0.04103980658347166 0.0736198907299864 0.003022163066037641 nan nan nan nan nan nan
1204 15.833201974798413 0.04299248401773574 0.057199541406896356 0.0031145938648346173 nan nan nan nan nan nan
1450 16.46507694090652 0.04472455283611274 0.044838786876480456 0.0032085654558709703 nan nan nan nan nan nan
1747 17.041760692481482 0.04579574485443235 0.037375989426280565 0.003301832833109669 nan nan nan nan nan nan
2104 17.567622900644324 0.04678824345525191 0.03421340188667804 0.0033857411886963657 nan nan nan nan nan nan
2535 18.094488268246266 0.04841124459277886 0.03374770635971496 0.0034785858212659474 nan nan nan nan nan nan
3053 18.52142389469016 0.0492156178492097 0.034235014833156274 0.0035558668443000157 nan nan nan nan nan nan
3678 18.8834516530638 0.05010604653175507 0.03508868792634412 0.003627605278165892 nan nan nan nan nan nan
4430 19.204895748940793 0.05065211647661521 0.0392380946938634 0.003687871514232104 nan nan nan nan nan nan
5336 19.45381098493606 0.05091136931549342 0.041752651721746026 0.0037436726074194775 nan nan nan nan nan nan
6428 19.658518490676624 0.05115444707335014 0.04578165269461615 0.003798961654679297 nan nan nan nan nan nan
7742 19.828046770219746 0.05134803838422061 0.04997264763345064 0.003849407221817379 nan nan nan nan nan nan
9326 19.94749926378981 0.051380389776801885 0.056256042202068875 0.0038989574931240314 nan nan nan nan nan nan
11233 20.04593445569016 0.05141542514423318 0.061935259701164695 0.00394872381144765 nan nan nan nan nan nan
13530 20.115924301000547 0.05137172571747643 0.0681641861830576 0.003994943450111486 nan nan nan nan nan nan
16297 20.164110343243618 0.051383873383276324 0.07364510652177782 0.004038910220099003 nan nan nan nan nan nan
19630 20.19519649152678 0.05134713952412361 0.07856533671479317 0.0040813374679665145 nan nan nan nan nan nan
23644 20.207109668634853 0.05118440815926515 0.08509336064477284 0.004125530627607715 nan nan nan nan nan nan
28480 20.195944884250494 0.05099080957037555 0.09238209618578283 0.004171014496022262 nan nan nan nan nan nan
34304 20.17765617408418 0.050966283135164527 0.09942139999380932 0.004215429631986437 nan nan nan nan nan nan
41320 20.144466008983475 0.0507901645191526 0.1071398976675565 0.004259521467827981 nan nan nan nan nan nan
49770 20.104711577914816 0.050555018864744 0.1149894813088477 0.004301011896923985 nan nan nan nan nan nan
59948 20.058609570852944 0.050506903667482075 0.12171552384493305 0.004344883057992621 nan nan nan nan nan nan
72208 20.00359121694624 0.05025724892096989 0.1289307696229274 0.004383520269962976 nan nan nan nan nan nan
86974 19.945540849757446 0.05001978281366243 0.13561798838459588 0.004420980274687058 nan nan nan nan nan nan
104761 19.88640351798041 0.049805990033132574 0.14310049275712478 0.004458898788185511 nan nan nan nan nan nan
126185 19.822620051088673 0.04959748956454277 0.14960161971000396 0.0044969229538964735 nan nan nan nan nan nan
151991 19.761695707995482 0.04942055822464943 0.15734818607582415 0.004535576481497352 nan nan nan nan nan nan
183073 19.699897289094906 0.04922805076467091 0.16196326847693115 0.004569391963049303 nan nan nan nan nan nan
220513 19.63468357131242 0.04902398180843827 0.16682496268837146 0.004605364433754022 nan nan nan nan nan nan
265608 19.573391568701844 0.04885522512746337 0.1721615905358207 0.004638070367946373 nan nan nan nan nan nan
319926 19.512325532741787 0.048684669900345756 0.17695605860785965 0.004669758969237789 nan nan nan nan nan nan
385352 19.451337270488473 0.048528093896078116 0.18039761120350975 0.004698663386625275 nan nan nan nan nan nan
464158 19.391768956705917 0.04836644724281833 0.18516480222735088 0.004727254547739329 nan nan nan nan nan nan
559081 19.331894000555593 0.04820756835318222 0.18963216293788504 0.004755910280119483 nan nan nan nan nan nan
673415 19.27816168105676 0.048133811168611665 0.19334271074840365 0.004783542822349821 nan nan nan nan nan nan
811130 19.22462053940094 0.048004311902782905 0.1970292307856689 0.004808558667326159 nan nan nan nan nan nan
977009 19.175020756395472 0.047891237647727763 0.19965489643318238 0.004832099403677728 nan nan nan nan nan nan
1176811 19.12654207201311 0.04777606387384377 0.20267419199037073 0.004853731242912426 nan nan nan nan nan nan
1417474 19.08222492121322 0.047672520168075584 0.20566475514532243 0.004874223020728017 nan nan nan nan nan nan
1707352 19.04030445555915 0.04758176804925415 0.20815170324296425 0.004893156029726139 nan nan nan nan nan nan
2056512 19.002150839626243 0.04750408254251497 0.2107004406498289 0.004909808203704665 nan nan nan nan nan nan
2477076 18.96438644662969 0.04742468195700611 0.21263264206017704 0.004926211490670876 nan nan nan nan nan nan
2983647 18.928005084803196 0.047348594789002434 0.21385257576249822 0.004940159331510668 nan nan nan nan nan nan
3593813 18.895144120350793 0.04728211414814054 0.21503116740111783 0.004951947438113866 nan nan nan nan nan nan
4328761 18.864520174615983 0.047222553613084535 0.21604257852503592 0.004964490079726611 nan nan nan nan nan nan
5214008 18.835773501710765 0.04716715395241883 0.21733897185706927 0.00497678411183802 nan nan nan nan nan nan
6280291 18.81018451560697 0.04711893232105286 0.2182935159050099 0.0049874323223638205 nan nan nan nan nan nan
7564633 18.786294150496982 0.04707536880643679 0.21899068263880148 0.004997270784016892 nan nan nan nan nan nan
9111627 18.76422995987536 0.047037185907862475 0.21966851294750525 0.005006217121105954 nan nan nan nan nan nan
10974987 18.743973866803707 0.047002458386692654 0.22037956762406358 0.00501495624303175 nan nan nan nan nan nan
13219411 18.726297982550253 0.04697451663657048 0.22078677151211412 0.005022160783892609 nan nan nan nan nan nan
15922827 18.70924472696876 0.04694708480451451 0.22114148058973085 0.005028430440895673 nan nan nan nan nan nan
19179102 18.694164002791194 0.046923863223286746 0.22173146877642533 0.00503389566611751 nan nan nan nan nan nan
23101297 18.68030498094994 0.04690278066973175 0.22238712201904437 0.005039740832914595 nan nan nan nan nan nan
27825594 18.667459279628037 0.04688444942525388 0.222744425749523 0.0050448299676784355 nan nan nan nan nan nan
33516026 18.655702129487793 0.046867564930549055 0.2230101636922648 0.00504906246270122 nan nan nan nan nan nan
40370172 18.645277991177185 0.046853832012009926 0.2232740654897798 0.005053015208082801 nan nan nan nan nan nan
48626015 18.635667182196997 0.0468410396428668 0.22308101779244768 0.0050562030213392745 nan nan nan nan nan nan
58570208 18.627087797626594 0.046830048788474604 0.22331492974395206 0.005058935506476408 nan nan nan nan nan nan
70548023 18.61921453569252 0.04682051865719967 0.22350445330017726 0.00506136114690026 nan nan nan nan nan nan
