Tcut H sH K sK Px sPx Py sPy Q sQ
1000 11.07238354765846 0.03378287545030536 0.2634150226028813 0.0034561109739265207 -0.3018176651000037 0.004536751323968904 -0.2779972666438513 0.0044038495695486925 -0.3831915649822616 0.0036141312105673574
1204 11.074806128877514 0.033800798889584954 0.26347603306094936 0.003458595936850375 -0.3018113253679325 0.004536089000151488 -0.27796350116424323 0.0044035597849954025 -0.3831385467587397 0.003617966839721981
1450 11.075235313452183 0.033801838220761035 0.2634570616981652 0.003458479776796199 -0.3018297092438664 0.004535982519219318 -0.2779580467743298 0.004403419211476559 -0.3831297366210809 0.003618091912085051
1747 11.086997499874782 0.03439143940792894 0.26282805136013726 0.003485708965957799 -0.3013398730187548 0.004536049994422279 -0.2779123290454233 0.004403823354837104 -0.38238612475998424 0.0036250176152708645
2104 11.08820548074057 0.03439825002233356 0.2628196765225118 0.003486208319281793 -0.3013741237973715 0.0045357809863713966 -0.27788068278582645 0.004403423066410138 -0.3823855611037583 0.003626902253801107
2535 11.090060888515595 0.03440460647935424 0.2628207901701831 0.003486485372868158 -0.3012946058456165 0.004535138081658604 -0.27788265426159314 0.0044028278901075526 -0.38248462149604767 0.0036278129654597822
3053 11.091599451168536 0.03441064228482905 0.2627388753004457 0.0034864997218145254 -0.3012443097560432 0.004534624233390324 -0.27785664842924906 0.0044023726240836804 -0.38244786682233994 0.003627983333159604
3678 11.097034267414466 0.03449437246467405 0.2623724046018256 0.0034888731373082264 -0.30103234323422706 0.004533587439431109 -0.2776828275660938 0.0044014364208565864 -0.3819168018166298 0.003636756517559166
4430 11.11827147076032 0.03764103237603986 0.2629626566983915 0.003874899571749797 -0.3008179191469624 0.004548795545516526 -0.27743988096737093 0.004411509861205525 -0.3782830865409085 0.004285159961869924
5336 11.125782206896625 0.03769943691966164 0.2627250844519976 0.003876335499680747 -0.30078251214476825 0.004547060943624418 -0.2772404908252473 0.004409586818803329 -0.3784978921830871 0.0042934616175188695
6428 11.137928008273416 0.03784885892073909 0.26280500180117095 0.003897258672741276 -0.30080612149720487 0.004545125305011518 -0.27678880116429855 0.004406830713945304 -0.3781338577327941 0.004316748337643094
7742 11.15377883721475 0.0379457914658814 0.2634804386746334 0.00393398003165106 -0.300594152234386 0.004540907134507368 -0.2766940104204102 0.0044033617363173445 -0.3784496139457186 0.004324905580148417
9326 11.169813890150719 0.038042730893222236 0.2634855771938292 0.003946375042564657 -0.30083431804054983 0.00453759543261582 -0.27629871743270595 0.004399100801369105 -0.37926132465020446 0.0043345974595193175
11233 11.200070567396663 0.038706309620886885 0.26344743356460804 0.0040828551099157985 -0.3007047932890973 0.004532836170742278 -0.2752292350352693 0.004395368530068834 -0.3789235697776654 0.00439882020984985
13530 11.228760534096432 0.039033203287674054 0.26254055405779136 0.004102883295272631 -0.30117761866996656 0.004527443975075545 -0.27451383691324394 0.004389722707825566 -0.37905086404391697 0.004424214478680562
16297 11.270117374614848 0.03933326027736417 0.2612061408604191 0.00414101843735769 -0.3020189121189202 0.004519110674477117 -0.2723967534502697 0.004378946734594624 -0.38048962688998056 0.0044862567949483555
19630 11.326393053930289 0.03958044390512034 0.2596583337772849 0.0042021879673413845 -0.30351742029352813 0.004506155415801391 -0.26941712159588427 0.004364221849844022 -0.3819062934591676 0.004551731418979301
