Tcut H sH K sK Px sPx Py sPy Q sQ
1000 18.050796565085175 0.028284349115949365 0.051975548822431133 0.0017058531695354593 nan nan nan nan nan nan
1204 18.107710792993682 0.02818014535067561 0.054376391061129556 0.0017117077868216907 nan nan nan nan nan nan
1450 18.14449640806904 0.028085708346792516 0.05612113960866662 0.001717130046971974 nan nan nan nan nan nan
1747 18.163507718853367 0.027984961960134155 0.05865248263609983 0.001723530360737756 nan nan nan nan nan nan
2104 18.16769023051594 0.027867638199807726 0.06114493858932926 0.0017302409820733426 nan nan nan nan nan nan
2535 18.156134595805256 0.02774507660308891 0.06418917881499646 0.0017380843633802586 nan nan nan nan nan nan
3053 18.137889529393163 0.027628104331537482 0.067035997650253 0.0017453341709116378 nan nan nan nan nan nan
3678 18.110896270281618 0.027512325243807464 0.06973277783914625 0.0017528795881574168 nan nan nan nan nan nan
4430 18.07842680738063 0.02739660567379239 0.0724834232634828 0.0017606538994056002 nan nan nan nan nan nan
5336 18.040022338851852 0.02728225211772843 0.07558856483529719 0.0017688058019087447 nan nan nan nan nan nan
6428 17.995513746532584 0.027165954421800566 0.07831172202156238 0.001776673169596389 nan nan nan nan nan nan
7742 17.947789593487418 0.027055107160478886 0.08107528589458379 0.001784965525232354 nan nan nan nan nan nan
9326 17.899075005382198 0.026947260090719915 0.08410582172956575 0.0017934269651328875 nan nan nan nan nan nan
11233 17.847411372828265 0.026840851899236396 0.08660771753265997 0.001801659556985909 nan nan nan nan nan nan
13530 17.796514856125608 0.02674043891943022 0.0890019984182839 0.0018095021036492569 nan nan nan nan nan nan
16297 17.74433402657152 0.026648393894613914 0.09134745104039155 0.001817188419148678 nan nan nan nan nan nan
19630 17.692351756611867 0.026554872188076555 0.09362458410377186 0.0018247120679787886 nan nan nan nan nan nan
23644 17.640305216063915 0.026466214025233945 0.09571349070149318 0.001832037625078882 nan nan nan nan nan nan
28480 17.589630869413106 0.02638153189877174 0.09786222532830627 0.0018395672830873358 nan nan nan nan nan nan
34304 17.54050041118398 0.02630162280549531 0.09988835697658209 0.0018463623390796784 nan nan nan nan nan nan
41320 17.491658233367875 0.02622652791380116 0.10147422809044077 0.0018527550200442022 nan nan nan nan nan nan
49770 17.444998450379945 0.02615568062509559 0.10306184205534692 0.0018586964914508038 nan nan nan nan nan nan
59948 17.399363209789836 0.026087704740011645 0.10460803753178916 0.0018650431247676635 nan nan nan nan nan nan
72208 17.355268794431453 0.026026153507717475 0.10601402112097276 0.001870577100132046 nan nan nan nan nan nan
86974 17.313438589256627 0.025967059051834367 0.10696469020410385 0.0018756754851887278 nan nan nan nan nan nan
104761 17.274815471029335 0.025916354450127473 0.10794863291829014 0.0018804858391284383 nan nan nan nan nan nan
126185 17.236766882826174 0.025866907085902748 0.10900947741327434 0.0018853771690810596 nan nan nan nan nan nan
151991 17.201699634812336 0.02582164514566029 0.10983416541476862 0.0018900134474002241 nan nan nan nan nan nan
183073 17.167945834442705 0.02577981561597868 0.1105080960271854 0.0018943333936772674 nan nan nan nan nan nan
220513 17.136441633418283 0.025742539399397656 0.11114534517937302 0.0018982031730154878 nan nan nan nan nan nan
265608 17.10753113119077 0.025708703485278272 0.11179264757971778 0.0019018948026994923 nan nan nan nan nan nan
319926 17.079800733158145 0.025677199347811975 0.11232755817201215 0.0019053632666393588 nan nan nan nan nan nan
385352 17.05389400839723 0.025648678069927575 0.112823944592839 0.001908562027558087 nan nan nan nan nan nan
464158 17.031396992245874 0.02562482020715514 0.11317710265908822 0.0019111400681127656 nan nan nan nan nan nan
559081 17.008855643316593 0.0256008809150771 0.1135271389675943 0.0019138686794140664 nan nan nan nan nan nan
673415 16.989147356807514 0.025580661120778034 0.1139351452139038 0.0019162812657670684 nan nan nan nan nan nan
811130 16.970482789168027 0.025562287426291127 0.11423170700963102 0.0019185321858317195 nan nan nan nan nan nan
977009 16.95344541943992 0.02554623133993229 0.11442245792781987 0.0019204376190237213 nan nan nan nan nan nan
1176811 16.938059222218854 0.025533703944580727 0.11462485464486108 0.0019222954559152108 nan nan nan nan nan nan
1417474 16.924042430992237 0.02552160688937425 0.11474283737511734 0.0019239997779588235 nan nan nan nan nan nan
1707352 16.911282549538846 0.025510556809087388 0.11488759100724057 0.0019255402811305384 nan nan nan nan nan nan
2056512 16.8992157336366 0.025500206021062972 0.11501756037593075 0.001926974089104659 nan nan nan nan nan nan
2477076 16.888317856150085 0.025491048081570187 0.1150511117942781 0.0019282188790956801 nan nan nan nan nan nan
2983647 16.87815486324281 0.025482877500584297 0.11517831420511625 0.001929418110913019 nan nan nan nan nan nan
3593813 16.868902300547976 0.02547550942563607 0.1152249724948392 0.0019304743941467033 nan nan nan nan nan nan
4328761 16.860505813904545 0.02546878180921395 0.11531299003430129 0.00193140414652155 nan nan nan nan nan nan
5214008 16.853060456456657 0.02546315333378365 0.11537769360484255 0.0019323043601341978 nan nan nan nan nan nan
6280291 16.846420739152542 0.025458552677085734 0.11536277575270941 0.0019330469455861555 nan nan nan nan nan nan
7564633 16.840431305636457 0.025454369615688352 0.11541843844172821 0.001933718987310482 nan nan nan nan nan nan
9111627 16.834844799772764 0.02545066181048491 0.11549124067563453 0.0019343737531395315 nan nan nan nan nan nan
10974987 16.829932160986466 0.025447361337515285 0.11551685781280849 0.0019348994671203354 nan nan nan nan nan nan
13219411 16.825533866631556 0.02544456791967869 0.11554286695295753 0.0019353654691774108 nan nan nan nan nan nan
15922827 16.821525673161887 0.02544229838092768 0.11554392842789471 0.0019357653539318132 nan nan nan nan nan nan
19179102 16.81790555960486 0.025440068038789995 0.11553844267783202 0.0019361728362026806 nan nan nan nan nan nan
23101297 16.81455946024168 0.025438082468510044 0.1155478210313731 0.0019365383652751892 nan nan nan nan nan nan
27825594 16.81144070299671 0.025436031611882026 0.11557230131166935 0.0019368528917543823 nan nan nan nan nan nan
33516026 16.808722836273823 0.02543448674935923 0.11557706336203218 0.0019371466820058017 nan nan nan nan nan nan
40370172 16.806347729020406 0.025433109902178425 0.11556609958629002 0.0019373953848409867 nan nan nan nan nan nan
48626015 16.80417560611822 0.025431829236598123 0.1155706982329589 0.0019376249769740995 nan nan nan nan nan nan
58570208 16.802356410448393 0.025430767963073305 0.11560990940637764 0.0019378563975342433 nan nan nan nan nan nan
70548023 16.80068009299089 0.025429895859662995 0.11561476622364045 0.0019380413859414207 nan nan nan nan nan nan
84975343 16.79904501891533 0.02542893932716735 0.11561053080980654 0.00193822004393231 nan nan nan nan nan nan
102353102 16.79772116029068 0.02542820190888875 0.11561391146055341 0.0019383629324938461 nan nan nan nan nan nan
123284673 16.796457388400544 0.025427477527808988 0.11561544512983704 0.0019384813937953047 nan nan nan nan nan nan
148496826 16.79545918105035 0.025426947267985438 0.11560791411461378 0.0019385654621083862 nan nan nan nan nan nan
178864952 16.794445903352962 0.025426405495752247 0.11561771003257737 0.00193867592619753 nan nan nan nan nan nan
215443469 16.793551472613565 0.025425927848770832 0.11562064086585674 0.0019387578252889359 nan nan nan nan nan nan
259502421 16.79279995432497 0.025425545475505462 0.11563653342448121 0.0019388547365145677 nan nan nan nan nan nan
312571584 16.792134722098705 0.025425196891584977 0.11564602306821894 0.0019389274248063347 nan nan nan nan nan nan
376493580 16.791602090813498 0.02542495238540233 0.11565218617578278 0.0019389795445407905 nan nan nan nan nan nan
453487850 16.79106294088516 0.0254246964131443 0.1156534040402854 0.0019390327640506455 nan nan nan nan nan nan
546227721 16.790545168693274 0.025424392694075867 0.11564905271712402 0.001939080873897106 nan nan nan nan nan nan
657933224 16.79008391194487 0.025424133023573187 0.11565443508775614 0.00193914472250742 nan nan nan nan nan nan
792482898 16.789689523779813 0.025423902476112172 0.11566379225571176 0.0019391858160750725 nan nan nan nan nan nan
954548456 16.789326424168248 0.02542365774578103 0.11567631270635467 0.0019392261682279154 nan nan nan nan nan nan
1149756995 16.789021465224593 0.025423475911371632 0.1156876561823315 0.0019392636278044047 nan nan nan nan nan nan
1384886371 16.788815715522592 0.025423389387762327 0.11568899951112986 0.0019392860278730183 nan nan nan nan nan nan
1668100537 16.78861121722657 0.02542327720284685 0.11569138366055552 0.0019393081359667798 nan nan nan nan nan nan
2009233002 16.788455398811664 0.02542322623352158 0.11568851176108706 0.0019393222640239644 nan nan nan nan nan nan
2420128264 16.788325189810283 0.025423164214306175 0.11569192304369526 0.0019393417622253913 nan nan nan nan nan nan
2915053062 16.788207344650573 0.02542311286590772 0.115691404643258 0.0019393520608898614 nan nan nan nan nan nan
3511191734 16.78809167307875 0.02542303913319712 0.11569634549691353 0.0019393669945614051 nan nan nan nan nan nan
4229242874 16.788019594500316 0.025423022057823708 0.11569655358798069 0.0019393744401832568 nan nan nan nan nan nan
5094138014 16.787939869952428 0.02542299706768468 0.11569742780769567 0.00193938250329715 nan nan nan nan nan nan
6135907273 16.78786124166502 0.02542293553467115 0.11569779914177167 0.001939387787659227 nan nan nan nan nan nan
7390722033 16.787818700461376 0.025422915810789544 0.11570274996569653 0.0019393977432910002 nan nan nan nan nan nan
8902150854 16.78777584573995 0.025422893747665706 0.11570261046184183 0.0019394008696361792 nan nan nan nan nan nan
10722672220 16.787739343147546 0.025422880347060754 0.11570325735334007 0.0019394045756089655 nan nan nan nan nan nan
12915496650 16.787684233808996 0.02542284293364547 0.11570545218235467 0.0019394104276062698 nan nan nan nan nan nan
15556761439 16.78765010263305 0.025422818960468635 0.11570494929739973 0.0019394130496387142 nan nan nan nan nan nan
