Tcut H sH K sK Px sPx Py sPy Q sQ
1000 12.327517815626223 0.03759225160206377 0.20157725611590996 0.003332268880977714 nan nan nan nan nan nan
1204 12.70412032108793 0.03938027438672395 0.1778319109543678 0.0033923096422017645 nan nan nan nan nan nan
1450 13.113543530307247 0.040959687002236705 0.15127775081896647 0.0034681397529485367 nan nan nan nan nan nan
1747 13.573786150569385 0.043522823654868315 0.12455518937452675 0.003596633849946017 nan nan nan nan nan nan
2104 14.066235896263453 0.045470618089352106 0.09944732402900289 0.0037147738369460066 nan nan nan nan nan nan
2535 14.642283098139414 0.04817086826593096 0.07281477223075773 0.0038901001455705895 nan nan nan nan nan nan
3053 15.224163202513749 0.0502495958572516 0.04909451076289781 0.004058470790197679 nan nan nan nan nan nan
3678 15.813303052437385 0.05304512744026278 0.02496351063119848 0.004276176736195364 nan nan nan nan nan nan
4430 16.40767946174317 0.05496722967705732 0.008959028049032532 0.004506781856258531 nan nan nan nan nan nan
5336 17.020940055545815 0.057175945013268545 -0.001069596145763236 0.004733301522147448 nan nan nan nan nan nan
6428 17.67042199644262 0.06059603277035901 -0.006892241992854161 0.004961333754840546 nan nan nan nan nan nan
7742 18.250128465079438 0.06346947117472343 -0.01321879524917488 0.005187276414133816 nan nan nan nan nan nan
9326 18.786388574396184 0.06521857326049105 -0.012990712118147072 0.005389311902901315 nan nan nan nan nan nan
11233 19.245842363749283 0.06642606976713174 -0.008342791019211503 0.00559099214666544 nan nan nan nan nan nan
13530 19.680726182613366 0.06830770699422659 -0.0027676176038144828 0.005747526052534606 nan nan nan nan nan nan
16297 20.01979762701859 0.06881662620851062 0.002117783636716926 0.0058997517416328376 nan nan nan nan nan nan
19630 20.2941645187935 0.06921622881511436 0.007410431272339179 0.00603685264666085 nan nan nan nan nan nan
23644 20.546556839345847 0.07003343051669271 0.01355479226526545 0.006160204836118869 nan nan nan nan nan nan
28480 20.74351875442631 0.07074669811152565 0.02187186248616545 0.006276120760536291 nan nan nan nan nan nan
34304 20.894868391212807 0.0708060891568794 0.027112367022987534 0.006378831286805402 nan nan nan nan nan nan
41320 21.020801770491108 0.07128614582439327 0.037391301982931634 0.006484555261584011 nan nan nan nan nan nan
49770 21.100822076834547 0.07115338477598881 0.04626622114484469 0.006574278541615514 nan nan nan nan nan nan
59948 21.151274022072204 0.07111514296960195 0.05631542390156021 0.0066686238593859064 nan nan nan nan nan nan
72208 21.183659676529135 0.07097236948821811 0.06534358860577422 0.006756212513005405 nan nan nan nan nan nan
86974 21.193030931267113 0.07094509933785993 0.07743713783851357 0.00684773279761187 nan nan nan nan nan nan
104761 21.186222825622 0.07106848683973832 0.08715191575489675 0.006944979036842777 nan nan nan nan nan nan
126185 21.160668753815806 0.07070250714607368 0.09864254823252225 0.007034163685472513 nan nan nan nan nan nan
151991 21.12458411501012 0.0703642343211376 0.10934605387663811 0.007129206237698524 nan nan nan nan nan nan
183073 21.076957418488597 0.07000151273044573 0.11937107802688023 0.0072218488429635665 nan nan nan nan nan nan
220513 21.029424646842568 0.06978797381215891 0.12974552496713895 0.007309736995672869 nan nan nan nan nan nan
265608 20.969353811563852 0.06942880975583396 0.13741164680226164 0.007391537310689289 nan nan nan nan nan nan
319926 20.90667140020667 0.06912870186838944 0.14868801523743888 0.007474796008134099 nan nan nan nan nan nan
385352 20.843942760240445 0.06883360788943113 0.158243882862521 0.007551682086456317 nan nan nan nan nan nan
464158 20.77054801753893 0.06848682520883567 0.1662020581788683 0.007628570837237336 nan nan nan nan nan nan
559081 20.70106886944006 0.0681875018285788 0.1766461171846264 0.007708767735115639 nan nan nan nan nan nan
673415 20.630825788392603 0.06790511305634199 0.1855826066099002 0.007777532892470818 nan nan nan nan nan nan
811130 20.561680794475716 0.06762608500054706 0.19495814966459066 0.007850432306791387 nan nan nan nan nan nan
977009 20.492967015511443 0.06735637505074077 0.2030353138317858 0.00792102728145677 nan nan nan nan nan nan
1176811 20.429462440945382 0.0672955427188466 0.21230929973957777 0.007994043421128182 nan nan nan nan nan nan
1417474 20.362510032087354 0.06704605246632987 0.2194720111247502 0.008055176994248582 nan nan nan nan nan nan
1707352 20.29884738163048 0.0668162148693661 0.22576589802222266 0.008115430109431438 nan nan nan nan nan nan
2056512 20.23832252649708 0.06661135941143768 0.23141687339406558 0.008166977366404251 nan nan nan nan nan nan
2477076 20.18000812818365 0.06641652082060358 0.2366657417190267 0.008222522127330314 nan nan nan nan nan nan
2983647 20.12455610430225 0.0662366877709611 0.24420966797620758 0.008275309958675836 nan nan nan nan nan nan
3593813 20.071451869342237 0.06606971532012869 0.2494021337990174 0.008322839391287463 nan nan nan nan nan nan
4328761 20.02232740335293 0.0659185960252966 0.25387741364443145 0.008368838380265219 nan nan nan nan nan nan
5214008 19.97444259835835 0.06577036199616823 0.25894118118122267 0.008410213971739881 nan nan nan nan nan nan
6280291 19.929249110285237 0.06563504724816742 0.26246279686444357 0.008451024583771697 nan nan nan nan nan nan
7564633 19.88687993751407 0.06551149632236694 0.2651757903652626 0.008489197066509408 nan nan nan nan nan nan
9111627 19.8465050019348 0.06539669712447989 0.2666654587882469 0.008523751583670181 nan nan nan nan nan nan
10974987 19.809739144030384 0.06529635085460732 0.269134043146889 0.008550675308930118 nan nan nan nan nan nan
13219411 19.776939047268904 0.06520626282673635 0.27073143944211137 0.008577522726780619 nan nan nan nan nan nan
15922827 19.745857359563466 0.06512393453407206 0.2728115602038508 0.008600524836473757 nan nan nan nan nan nan
19179102 19.71677751206867 0.06504988700814547 0.2748664059350951 0.008624877660737294 nan nan nan nan nan nan
23101297 19.689519987436835 0.06498180019720703 0.2763751497264051 0.008646186718582175 nan nan nan nan nan nan
27825594 19.664043946470485 0.06492207366801021 0.27840396061354467 0.008665949622112859 nan nan nan nan nan nan
33516026 19.64046675078876 0.06486773806022637 0.27969259306999883 0.008684218289663207 nan nan nan nan nan nan
40370172 19.619031997693426 0.06481951315352974 0.2813130858216454 0.008701001379480848 nan nan nan nan nan nan
48626015 19.599597895437697 0.06477734316932164 0.2827101464808279 0.00871545316113757 nan nan nan nan nan nan
58570208 19.581518987416842 0.0647393523927782 0.283914934395043 0.008728139815748725 nan nan nan nan nan nan
70548023 19.565037782250243 0.06470420458613524 0.2846655453681053 0.008740101735266655 nan nan nan nan nan nan
84975343 19.551113414449528 0.06467615727188555 0.28481724235036066 0.008749202976374083 nan nan nan nan nan nan
102353102 19.537883907548544 0.06465077570435754 0.28514115276720103 0.0087586941309609 nan nan nan nan nan nan
123284673 19.526459994126444 0.06462973774857324 0.285928285527644 0.008765485488419666 nan nan nan nan nan nan
148496826 19.516464814898082 0.06462141097544791 0.2860329075400733 0.008770736054884978 nan nan nan nan nan nan
