Tcut H sH K sK Px sPx Py sPy Q sQ
1000 11.41354114641178 0.03596486650187331 0.2544483238982394 0.003533763021070853 -0.3028769801945669 0.004454213564018388 -0.26055331611001004 0.004307084732834876 -0.3822900123831783 0.004112682357980399
1204 11.535630224665038 0.03699678668516063 0.24937095031735154 0.0036241618789975426 -0.30628247748822546 0.004430098260432439 -0.25315271444119336 0.0042764055536364965 -0.38547186167367153 0.004254844448596123
1450 11.688320277482461 0.037880092214512676 0.24096855452230526 0.0036665392242222197 -0.30967931516825126 0.004396627634655325 -0.24222326764136912 0.004236854568813219 -0.3906184156123986 0.004554121069773795
1747 11.890273153311941 0.03985635977514207 0.2296694916205901 0.0037520565169857872 -0.3122429753320259 0.0043571726204365115 -0.2267678789769881 0.004189151792246922 -0.39802684132488897 0.004798383616548685
2104 12.1286021474337 0.04087823204148274 0.21429839868269576 0.0037830339667166324 -0.3149031094327004 0.004301462610058796 -0.20801375783013348 0.004129890701682056 -0.4085891116786403 0.005166293201715736
2535 12.401837255938057 0.04182124225441317 0.196967686845722 0.003847463512120795 -0.3158089855391138 0.004237516485095337 -0.18563290470938182 0.0040624231610843576 -0.42382258469006107 0.005550312792084671
3053 12.737554630615351 0.04364518059488039 0.17753039940736345 0.003957004908842074 -0.31524024475561946 0.004165040932455128 -0.16074333637290011 0.003984931947592687 -0.4488030559513845 0.006685523996278325
3678 13.132775215615123 0.04547950243248572 0.15471453649744685 0.004144451072033282 -0.31329958700937793 0.0040803845233057575 -0.13458485107178517 0.0038977495942042646 -0.47446285867368637 0.007605864978347632
4430 13.58306910529803 0.04815792490671951 0.1264913498022037 0.0043036293479527055 -0.3108555025431142 0.003989993590689303 -0.10700177006013974 0.0038053281288565745 -0.5156773226848923 0.008608172603126253
5336 14.02852717887527 0.04969809004378802 0.0994606229093401 0.00455809276444357 -0.30943535366904246 0.003901625674916594 -0.080422595762269 0.0037148746742727452 -0.5848015769875218 0.01074779272975356
6428 14.55493649258483 0.05309645824927837 0.06753240659343851 0.004800761821028666 -0.3066592072384698 0.0038129995464222044 -0.054823171413080865 0.0036136113897943445 -0.6822891722200839 0.013023421611383682
7742 15.14270581067538 0.05851829616173671 0.039421378408499096 0.005199127739518128 -0.3044036862154725 0.00372816131174998 -0.03308171340886912 0.0035113644209114375 -0.8110217382820123 0.015812818912531314
9326 15.712904494225306 0.06039731557137308 0.01122724740618482 0.005608987957161575 -0.30325279814282924 0.0036316128820543816 -0.01250788704923726 0.003418452483470146 -1.0019332211327632 0.01991914238633364
11233 16.32742275929506 0.0635103251863444 -0.013882608708243644 0.0060281351298311124 -0.3010193060203509 0.0035404020698391854 0.005365143057518908 0.003323498233492007 -1.2818296106091143 0.023985632835390357
13530 16.952843601265084 0.06658100246280216 -0.03195288566366631 0.006457749267245508 -0.2999149620595456 0.003455605907671324 0.019856128534395466 0.003232922411919588 -1.6389485816087368 0.029295858866164825
16297 17.59560951610688 0.07082677997328118 -0.0444687876081553 0.006880166052706051 -0.29804700338165496 0.0033768954202657232 0.03153626399066876 0.0031482690744947016 -2.1389847233054513 0.03725790865262736
19630 18.198669983063066 0.07370043736425265 -0.05472535704943867 0.007319862817599503 -0.2961507954174578 0.0033010635830304697 0.040689458369409195 0.0030725403254097576 -2.675308194189349 0.04408891704122682
23644 18.80318705823224 0.07701686311347367 -0.05846597556690142 0.00773063990974348 -0.2940953406533668 0.0032306642908806076 0.04806289510149793 0.0029985277713051066 -3.3764885381675973 0.05214383730901102
28480 19.405032576011138 0.08159220766683657 -0.05525634776523907 0.008089614732596508 -0.2910093064225602 0.003169006182441274 0.0535658252305107 0.002931621092745762 -4.1590981341284 0.061560936244066986
34304 19.907810479955263 0.08419188337917557 -0.04306226590423833 0.008461399381425852 -0.28982261414345983 0.003115768156805607 0.05700570244025925 0.002873548620219658 -5.0832796960162625 0.0715590820965644
41320 20.33402072271977 0.08568399760784935 -0.027548689985574165 0.008772827976867308 -0.28700075973667355 0.0030630456902167556 0.05981340357982361 0.002822680114821482 -6.034118921788948 0.08404817381074459
49770 20.74968646127503 0.08829915459066529 -0.02013839200142244 0.009012447739613056 -0.28452155413409824 0.003018295173072779 0.061423164214866405 0.0027770150753287934 -6.936417247455221 0.0948234673611807
59948 21.084722970062494 0.08977495252859978 -0.008519241556157813 0.00925402388687836 -0.28304426082050577 0.0029796869274918633 0.06326766464626703 0.0027391110989457264 -7.791880492620947 0.10561938844259416
