Tcut H sH K sK Px sPx Py sPy Q sQ
1000 11.133310488901719 0.058777335899225104 0.2562558537235656 0.00482756150090588 -0.29651072783611726 0.004683254467721382 -0.2809625185345487 0.004574438898857054 -0.3833958598323263 0.004356524612897005
1204 11.143294631191537 0.05915772768945816 0.2557769180599677 0.004846606613819655 -0.296326077817795 0.004682959920011163 -0.2807942157229758 0.004574813003668006 -0.3826072179870667 0.004375208204115433
1450 11.152589220173965 0.05927012272575826 0.25548137012451094 0.004851047803033483 -0.2962261196175166 0.0046814381896837926 -0.2806477005284129 0.004573077115635873 -0.3829525548906156 0.004396802966224947
1747 11.160482486586632 0.059333823207322764 0.2555658662678269 0.004865032001563942 -0.2960840353167086 0.004680135560774763 -0.28033531368034004 0.004570725684128709 -0.38320366061929056 0.0044285256127718255
2104 11.174036404179036 0.059526945072978725 0.25502581230692045 0.0048751926515706355 -0.2957850464465996 0.004677180616161766 -0.2802166529469014 0.004568778268284248 -0.38145798337987846 0.004544594919577179
2535 11.186326001335809 0.05959340688661228 0.25483973754242656 0.004882691842868054 -0.29570333871239746 0.004674538598046225 -0.27994011005760927 0.004565251818380741 -0.3816073184380897 0.004566366439894175
3053 11.215720349430443 0.0606982454873014 0.25436020000323945 0.0049675057709490465 -0.2953441681705523 0.004677042348223431 -0.2791921778449759 0.0045636501850718275 -0.3799000333205211 0.0047983047868584905
3678 11.234178238301839 0.06081462263921743 0.25444746287867637 0.004991415058345294 -0.2953797471931459 0.004673323100330482 -0.2789207066000132 0.004557874917846333 -0.37959553436939353 0.004845846135637739
4430 11.264435180749357 0.060972463866674126 0.25312374955399686 0.0050207598604487735 -0.29570022829572373 0.0046673313828214805 -0.27768445876838554 0.004548336110643961 -0.379178559454418 0.004896013703152046
5336 11.303244290758416 0.061124661769661165 0.25280071334520254 0.005048605300145794 -0.2960340292529931 0.004659136686438037 -0.27634792524313384 0.004535510524699519 -0.3787333084944866 0.004955606391530495
6428 11.355359627205699 0.06142705995901461 0.2504309548131898 0.005083316408515075 -0.29690397013133424 0.004649240420082531 -0.2743626810490806 0.0045195360364900464 -0.38004571152426125 0.005049775004906349
7742 11.440107111067727 0.06432184676004907 0.24735630724068824 0.005256106498792601 -0.2982817539524007 0.004654066108890262 -0.27052289517494316 0.004511016890575378 -0.38020805112555844 0.005175394114843191
9326 11.52697847289395 0.06484152359429599 0.24371230382112996 0.005299101053887341 -0.3005752100615988 0.004639387818298831 -0.26530419554100654 0.00448286307110525 -0.3825308226097536 0.0053589049229899235
11233 11.62806146375026 0.0651725337852402 0.23845683670858955 0.0052990409835598495 -0.3034490732973513 0.004619604315442505 -0.25801060744920457 0.004444246391920445 -0.3867397420162795 0.005434536790810764
13530 11.756874597089759 0.06599473317693845 0.2313734360417676 0.005315590547762941 -0.3066486586993382 0.004596447206083295 -0.24853068895103472 0.004398159169135302 -0.38994811097488297 0.005710050256809122
16297 11.945928978711395 0.06956255796466354 0.21991628372969804 0.0055870443523701714 -0.30915860534839734 0.004583138477602338 -0.2358402200389519 0.004357240918175294 -0.3928645520391939 0.006087326329621958
19630 12.146300488731942 0.06991777080910767 0.20618326108623067 0.005603125207231556 -0.31150712398279534 0.004534758591770343 -0.21965253277135738 0.004284392606570959 -0.39972582617953223 0.006892748316342298
23644 12.407378417482924 0.07071677252715748 0.1927420335618212 0.005665127532847823 -0.31331402542001946 0.00447570066772738 -0.1995873948068457 0.004196537347238854 -0.4095053017609008 0.0078005512149524475
28480 12.68735039322828 0.07142749374343879 0.17622513503822868 0.005834559288408519 -0.3146527034208778 0.004408263433438164 -0.17717509469730336 0.004104319749912996 -0.42045447123577057 0.008651671698380563
34304 13.080606204225008 0.0773106708791782 0.15326934994840588 0.006137843687540113 -0.31275016638488373 0.004363374126503334 -0.15088025231579916 0.00400881751061911 -0.4408303150687629 0.011904091035633587
41320 13.492916317079303 0.08164798061946561 0.13091792110107797 0.006830090404716069 -0.3116047749530718 0.004303125543689001 -0.12554622273993607 0.00390516368913201 -0.448026176760877 0.016127988975288745
49770 13.9517655547657 0.0845411653626023 0.0980497651306613 0.007305919229019286 -0.31014199493481304 0.004217040171197213 -0.09898528544113187 0.0037951815045945128 -0.4952520008107399 0.01843664148475076
59948 14.42343454755209 0.08637189361712545 0.05967856068037261 0.008151492488084158 -0.30990423490615887 0.004122625043663285 -0.07290236164804705 0.003693036574652073 -0.5625672375568422 0.025757875949044894
72208 14.914355054366997 0.09044663891402033 0.02202328043085676 0.009025648055578228 -0.30915704386838494 0.004047223695546721 -0.04799027221445145 0.003602547118375164 -0.6565017150322715 0.030546185193064294
86974 15.452057341017799 0.09262891565470896 -0.02207461863088862 0.009949952101797043 -0.30862011545516016 0.00395176229736539 -0.024499434264389126 0.003504405816987188 -0.7529685646148191 0.04862729434556784
104761 16.03827821499857 0.09653194720365901 -0.0721401919842021 0.011052018832679013 -0.3073522781205221 0.003868798731775469 -0.0018147157434047002 0.00341299999423458 -0.9172191228518437 0.05804710323018943
126185 16.611548497953397 0.10101698339069701 -0.11357020419511549 0.012287360579904575 -0.30662460197525193 0.0037941269959225784 0.017001963429767022 0.003328301720751549 -1.1896086455508865 0.07144460927391666
151991 17.38221393935018 0.1277009675945434 -0.1603253333942242 0.01393126543163986 -0.3014018433652716 0.0038931610915217485 0.03235739853416526 0.003230867355196579 -1.7075099952125414 0.08932082498921767
183073 17.965985773430454 0.12941606213986115 -0.21506020705371767 0.015408714077681098 -0.30087227327694976 0.003799783352599211 0.047011034433488204 0.0031581294031207473 -2.373249558401909 0.11309057081680346
220513 18.654402274320482 0.13804984357803143 -0.24428546900609396 0.01709647880288961 -0.29870686249956535 0.0037566470021544772 0.0581891361625586 0.003081038026675585 -3.445466878661674 0.14986411258705196
265608 19.262403778350972 0.14119485795928466 -0.2727121502962865 0.01863278690439417 -0.2977052202650025 0.0036792269740943146 0.06742956709849883 0.003016387390316474 -4.941287617044197 0.19195242023333528
319926 19.871016371425608 0.1447717926092689 -0.268081744177621 0.02016440400333083 -0.2955213219388249 0.0036049390149970797 0.07556544301326282 0.00295460282798361 -6.679526793450426 0.23795557396714453
385352 20.448271409850545 0.1506544510049152 -0.2584397007358969 0.02179101831636203 -0.29343506089356824 0.0035573802188767724 0.08083737701375106 0.002900214503481784 -9.138356975023711 0.3142591383244913
464158 21.006574411499603 0.15561474341217665 -0.2423555029565747 0.02307047337078947 -0.29132392998890505 0.003504905136935926 0.08518965044705196 0.0028532433141467244 -12.246094413032868 0.3861949429455402
559081 21.448503596508186 0.15721959005203393 -0.21702629141693366 0.024443662394937275 -0.2897995911697881 0.003444816574569207 0.0886562402625454 0.0028076924806966935 -15.707692930076435 0.46756998252021525
673415 21.843393095045904 0.15908210994815403 -0.1773330091473872 0.025455605735214024 -0.2874431591371214 0.0033933640969129614 0.09091322745140436 0.0027675917382694827 -19.715648320976193 0.5695990378444786
811130 22.21445944832036 0.16183356667450327 -0.13651207181782166 0.02633488867943692 -0.28473802119302444 0.0033521569191045813 0.09229643558771874 0.002728684430720364 -23.436898492506554 0.6350753417566143
977009 22.526441377623566 0.16542249285613095 -0.10345424062139448 0.027106951310018324 -0.2824542276140538 0.0033241124723709576 0.09321844083762598 0.002701801806217073 -27.23885210979953 0.7140870330344758
1176811 22.777574390338984 0.17139563186320425 -0.06987783475724797 0.027736605065560346 -0.2805864987279586 0.00332343069322412 0.09371445615680436 0.002681473808969354 -30.515827524740086 0.787323522393094
1417474 22.977466366637934 0.17518470965343344 -0.030048272735538055 0.028347736484720245 -0.27857249763174646 0.0033137422568072076 0.09397440154639339 0.002664203209482547 -33.29606466130145 0.8524197833946154
1707352 23.089483759219412 0.17517445811896795 -0.0011678070756951783 0.028924517170496208 -0.2771130027711105 0.003285176870656776 0.09452889656709557 0.0026484931078288258 -35.649323678258966 0.9502343423394456
