Tcut H sH K sK Px sPx Py sPy Q sQ
1000 11.14146126055406 0.0327919282600814 0.2621131813514258 0.0034251144654817165 nan nan nan nan nan nan
1204 11.165283374411114 0.032928769755123474 0.26130786007227985 0.0034349769879572275 nan nan nan nan nan nan
1450 11.21561748994755 0.03390579763942216 0.2603265703703848 0.003570958090321728 nan nan nan nan nan nan
1747 11.274722979748704 0.03462145423075196 0.2578528249375289 0.0036158738756863207 nan nan nan nan nan nan
2104 11.33837342932951 0.03501122004677452 0.25547644783713236 0.0036425200236217727 nan nan nan nan nan nan
2535 11.424350779698372 0.03551447128691572 0.2524264103134408 0.00368968135523021 nan nan nan nan nan nan
3053 11.526728878637236 0.036000703714692134 0.24748322575860282 0.003705717484163257 nan nan nan nan nan nan
3678 11.69302753380367 0.040149776784884406 0.23749467476689615 0.003896161506500909 nan nan nan nan nan nan
4430 11.85039952361655 0.040592642106752265 0.2281405012951611 0.00392700092342072 nan nan nan nan nan nan
5336 12.101564835213305 0.048341949933062026 0.21160754165111534 0.00428594622992498 nan nan nan nan nan nan
6428 12.375352111122945 0.04957883641787738 0.1947840750451852 0.004360126827733605 nan nan nan nan nan nan
7742 12.710815795260341 0.05353028213161324 0.17519652425560964 0.0047068053551662555 nan nan nan nan nan nan
9326 13.090561396686098 0.058993091304940945 0.14989201119212978 0.004948094251303344 nan nan nan nan nan nan
11233 13.51055568587689 0.06106309221531084 0.11939820823259692 0.005169642635647932 nan nan nan nan nan nan
13530 13.948288174445532 0.06261495767289883 0.08943420165969215 0.005611211553522567 nan nan nan nan nan nan
16297 14.412760786606396 0.06449730165771962 0.06117466318389149 0.006089630430553773 nan nan nan nan nan nan
19630 14.903384212076825 0.06667040173435297 0.02595022057082739 0.006487367410814463 nan nan nan nan nan nan
23644 15.438536149263351 0.0691980912370582 -0.013395718003849614 0.0071082584070925395 nan nan nan nan nan nan
28480 16.04109742639426 0.07323315674550082 -0.05149278935950549 0.0077450987213175965 nan nan nan nan nan nan
34304 16.638123091662347 0.07708267605659129 -0.08217120418649292 0.008544509415896613 nan nan nan nan nan nan
41320 17.298919431370653 0.08156662544108527 -0.10649826627246334 0.009451062164919933 nan nan nan nan nan nan
49770 18.017679389748054 0.09055556587007083 -0.13506484613460917 0.010206591544851313 nan nan nan nan nan nan
59948 18.620242607183524 0.09267361322917765 -0.15117677395285595 0.010994595950058137 nan nan nan nan nan nan
72208 19.197088393102888 0.09620865579332791 -0.15635088706250733 0.01172846677009188 nan nan nan nan nan nan
86974 19.765615748100533 0.10031397498206701 -0.14495343598822893 0.012428695783084757 nan nan nan nan nan nan
104761 20.39716963689492 0.1066154281840813 -0.12262399452740129 0.013022435909632975 nan nan nan nan nan nan
126185 20.851576276366078 0.10933512629688097 -0.10203147131769828 0.013651453280859753 nan nan nan nan nan nan
151991 21.20766597628489 0.1103017927968652 -0.08687308265277288 0.014092350499716941 nan nan nan nan nan nan
183073 21.549514022260315 0.11260600542936682 -0.058023838712920585 0.014499765838486858 nan nan nan nan nan nan
220513 21.82908761715052 0.11403494437451518 -0.034493023862685344 0.014843899266277615 nan nan nan nan nan nan
265608 22.019457655086715 0.11436685342960416 -0.008901813430152393 0.015183855387590645 nan nan nan nan nan nan
319926 22.16124166407151 0.11507670769378821 0.01085340842846646 0.015459629326221752 nan nan nan nan nan nan
385352 22.259467994100504 0.11586813434047309 0.027193650572397803 0.015734842057015162 nan nan nan nan nan nan
464158 22.318695924157755 0.11543843941804266 0.04434444314708994 0.016007290143910734 nan nan nan nan nan nan
559081 22.390773021901484 0.11868241685083337 0.06818956764026354 0.016301089541337885 nan nan nan nan nan nan
673415 22.405680399380305 0.11870539086421393 0.08838369760446312 0.016582362824973076 nan nan nan nan nan nan
811130 22.393379446566946 0.11810522552161572 0.10559866489378844 0.016850408098622385 nan nan nan nan nan nan
977009 22.389995071012923 0.1185928872557154 0.1270174096527378 0.01710576638481893 nan nan nan nan nan nan
1176811 22.353737076061144 0.11808223493380691 0.14921459180774022 0.01738011446705263 nan nan nan nan nan nan
1417474 22.30621014598208 0.11746950859225794 0.16778856655878432 0.017633911208105355 nan nan nan nan nan nan
1707352 22.242972255722158 0.11679223926738799 0.18665994930291846 0.017880652742432265 nan nan nan nan nan nan
2056512 22.19975760313599 0.11659184185742257 0.2058523602486774 0.018123351593894686 nan nan nan nan nan nan
2477076 22.138505618878153 0.11620298201099727 0.22382515577176448 0.018369638838000527 nan nan nan nan nan nan
2983647 22.079114832529477 0.11630230651681396 0.2426294072961188 0.01860371227756357 nan nan nan nan nan nan
3593813 22.005407672408076 0.11573132869227021 0.26457202733907426 0.01885268092780148 nan nan nan nan nan nan
4328761 21.92769164214506 0.11517280884746192 0.28360272928257085 0.01907230051579582 nan nan nan nan nan nan
5214008 21.854578096583293 0.11465407693565956 0.30190140058384973 0.019299279337188894 nan nan nan nan nan nan
6280291 21.781640447191556 0.11415769834833775 0.32085967712708613 0.019509027734667273 nan nan nan nan nan nan
7564633 21.70825894826805 0.11371922565828196 0.33594269287931167 0.01971644793363093 nan nan nan nan nan nan
9111627 21.634928618377543 0.11326886197143994 0.35111441792899795 0.01989894666370554 nan nan nan nan nan nan
10974987 21.561934714415106 0.11284521516333319 0.36608578894202715 0.020088592336733855 nan nan nan nan nan nan
13219411 21.498365434660187 0.11255926040442264 0.380970524950784 0.020264630898544515 nan nan nan nan nan nan
15922827 21.431809143137468 0.11217249737021996 0.3947837258585479 0.020437463879149683 nan nan nan nan nan nan
19179102 21.36829543671221 0.11182380799753033 0.4057718714229745 0.020607378273813634 nan nan nan nan nan nan
23101297 21.30863683588747 0.11150513378456957 0.4194261103554955 0.02076639085805373 nan nan nan nan nan nan
27825594 21.252678596279765 0.11121090860882128 0.4293382471414968 0.020897088855220937 nan nan nan nan nan nan
33516026 21.197251336740234 0.11092808920556663 0.43698471958126406 0.0210306370610732 nan nan nan nan nan nan
40370172 21.14564523910126 0.11066435750206315 0.44848952743209153 0.02116912613503098 nan nan nan nan nan nan
48626015 21.09581875646594 0.11042431834171951 0.45940951402343827 0.021285433245764006 nan nan nan nan nan nan
