# N = 10000, rp_max = 5, r_sphere = 50, T_cut = 6.13591e+09
# v	mean∆E	SEM_∆E	∆T	SEM_∆T	∆vx	SEM_∆vx	∆vy	SEM_∆vy	∆vz	SEM_∆vz	∆Lx	SEM_∆Lx	∆Ly	SEM_∆Ly	∆Lz	SEM_∆Lz	Δvarpi	SEM_Δvarpi	Nresolved
0.000156548	0.00427384	0.000279416	1.46737e+08	6.5323e+06	0.00368706	0.000561165	-0.000774659	0.000555137	0.000398457	0.000524928	0.00270894	0.000975174	-0.000396406	0.00330147	0.0147828	0.00197644	-52.2932	28.5228	9511
0.000157399	0.00415183	0.000428628	1.52161e+08	6.51307e+06	0.00376239	0.00060272	-0.000351018	0.000522388	0.000118448	0.000488236	-0.000669421	0.000882718	-0.00471081	0.00329662	0.0135348	0.00206051	-12.0527	11.4557	9494
0.000158254	0.00370264	0.000152823	1.42801e+08	6.48824e+06	0.00436445	0.00052497	-0.00072249	0.000530211	-9.60436e-05	0.00047042	0.00234381	0.000930082	0.00208174	0.00339278	0.00894654	0.00196428	-26.7012	37.0592	9511
0.000159114	0.00405259	0.000202378	1.37295e+08	6.43182e+06	0.0034464	0.000548265	-0.00164819	0.000543309	3.60216e-05	0.000509247	-0.000140367	0.000964125	0.00358394	0.00328343	0.00623163	0.0019216	-39.6812	26.687	9478
0.000159978	0.00452469	0.000314505	1.34581e+08	6.0947e+06	0.00395058	0.000571424	-0.000974163	0.000592778	-0.000832209	0.000527103	-0.00132915	0.000849466	0.00469822	0.00347028	0.0113188	0.00206333	-20.0881	9.68567	9465
0.000160848	0.00440408	0.000394271	1.33413e+08	6.12333e+06	0.00450047	0.00059689	-0.00157957	0.000551488	-3.65139e-05	0.000515484	0.000180747	0.000985609	0.000766912	0.00294118	0.0102232	0.00198399	9.22477	14.5446	9501
0.000161722	0.00387903	0.000182096	1.33214e+08	6.26186e+06	0.00385522	0.000532057	-0.000387597	0.00053441	-8.7867e-05	0.000498759	-0.00125016	0.000912152	-0.00377524	0.00312613	0.0102221	0.00202502	-15.2134	9.0267	9490
0.0001626	0.00437144	0.000349705	1.45607e+08	6.47734e+06	0.00453956	0.000544007	-0.00053137	0.000571463	-0.000127288	0.000542742	-0.000497696	0.000982204	0.00106996	0.00349442	0.00836372	0.00191998	1.75299	11.2495	9526
0.000163484	0.00402732	0.000208288	1.2767e+08	6.03171e+06	0.00432577	0.00056796	-0.00133178	0.000541425	0.00048933	0.000480698	0.000345452	0.000892499	0.00174158	0.00332744	0.00753973	0.00189855	8.31143	14.0554	9505
0.000164372	0.00431439	0.000346186	1.19887e+08	5.75637e+06	0.00419143	0.000548601	-0.00152354	0.000581709	0.000730471	0.000517077	-0.000418699	0.000981277	0.000642341	0.00338222	0.00646528	0.00186377	-5.65904	6.08471	9510
0.000165265	0.00413012	0.000244765	1.35171e+08	6.1506e+06	0.00420389	0.000551674	0.000244613	0.000532129	-0.000666549	0.000526246	2.80987e-05	0.000954339	0.00305281	0.00355126	0.0102821	0.00198777	-20.4013	11.7961	9551
0.000166163	0.00443768	0.000285566	1.36619e+08	6.26512e+06	0.00426259	0.000589624	-0.00159737	0.000573043	0.00115011	0.000506751	-0.000247915	0.000977941	0.00506861	0.0035395	0.00944907	0.00201857	-12.1236	14.4253	9506
0.000167066	0.00445585	0.000390144	1.35057e+08	6.12753e+06	0.00439802	0.000578633	-0.000396148	0.000585751	-0.000176514	0.000506271	0.00133788	0.000877524	-8.97422e-06	0.00336107	0.0083825	0.00198537	-1.67207	8.4731	9534
0.000167973	0.0042385	0.00027331	1.39744e+08	6.28425e+06	0.00362213	0.000539328	-0.000338542	0.000578212	0.00029972	0.000513977	0.000515443	0.000977498	0.00560851	0.00323359	0.00564554	0.00189819	-18.8166	5.18843	9533
0.000168886	0.00431086	0.000282067	1.43608e+08	6.52674e+06	0.00361387	0.000581908	-0.000480302	0.000556138	-6.50926e-06	0.000510793	-0.000439244	0.0009512	-0.0027811	0.00338436	0.00761893	0.00188697	-1.40307	4.88557	9489
0.000169804	0.00411961	0.000249103	1.43515e+08	6.45857e+06	0.0034546	0.000557742	-0.00201543	0.000550931	0.00120736	0.000500662	0.00171424	0.00102085	-0.00476109	0.00299131	0.00694457	0.00189716	-36.5874	13.0088	9519
0.000170726	0.00402672	0.000257922	1.48717e+08	6.61786e+06	0.00400041	0.000537982	-0.000735564	0.0005779	-0.000461905	0.000474249	0.000682197	0.000964427	0.00115308	0.00334641	0.00469407	0.00181413	-42.8863	17.1881	9491
0.000171654	0.00430909	0.000288034	1.27747e+08	6.02954e+06	0.00396246	0.000554799	-0.000814999	0.000583234	0.00127196	0.000506901	-0.00105965	0.000907953	0.00220288	0.00323472	0.00837387	0.00193051	-27.8243	12.7803	9521
0.000172587	0.00385083	0.000174763	1.36205e+08	6.37962e+06	0.00431637	0.000524248	-0.000650183	0.000530308	-0.00123788	0.000503475	-0.000215466	0.000909082	0.00153857	0.00320382	0.00889449	0.00191946	-34.821	12.7855	9507
0.000173524	0.00370432	0.000159291	1.28684e+08	5.92122e+06	0.0041094	0.000529614	-0.000713895	0.000512939	-0.000386663	0.000484141	-0.00111287	0.000919676	0.00370777	0.00328234	0.0084815	0.00186977	2.23172	9.58726	9520
0.000174467	0.00424329	0.000368046	1.40392e+08	6.47635e+06	0.00428345	0.000568715	-0.000880378	0.000572105	8.15626e-05	0.000492795	0.00153624	0.000886025	0.00175067	0.00329752	0.0051526	0.00198674	-16.559	9.80956	9493
0.000175415	0.00420478	0.000266227	1.4522e+08	6.64353e+06	0.00425782	0.00055932	-0.000738828	0.000576234	-0.000223105	0.000490761	0.000433733	0.000854472	0.00051979	0.00316757	0.00875822	0.0018165	-54.6892	31.509	9491
0.000176368	0.00449223	0.000427142	1.41513e+08	6.30507e+06	0.00405519	0.000541793	-0.000900173	0.000610902	-0.000133606	0.000524713	-0.000732722	0.000934682	0.00108487	0.00311762	0.0125454	0.00181069	-12.674	10.1717	9535
0.000177326	0.00419744	0.000298695	1.37079e+08	6.50809e+06	0.00437702	0.000559009	-0.00034732	0.000567788	-0.000366345	0.000496047	-0.000439574	0.000945404	-0.00279318	0.00300509	0.00873464	0.00181685	-18.5339	10.7701	9525
0.00017829	0.00377234	0.000177628	1.40133e+08	6.25459e+06	0.00380298	0.000545433	-0.00131672	0.00050673	-0.000194142	0.000489552	-0.00109076	0.000937678	0.00200096	0.00314208	0.0109415	0.001914	12.0883	22.9728	9502
0.000179258	0.00493025	0.000854612	1.2909e+08	5.97605e+06	0.00397478	0.000617684	-0.000573657	0.000612172	0.000154191	0.000532041	0.00013531	0.000850294	-0.00486261	0.00301067	0.00895017	0.00186431	-10.8026	8.78394	9487
0.000180232	0.00406026	0.000294454	1.36444e+08	6.32724e+06	0.00398146	0.000582797	-0.00094669	0.000506295	0.000768799	0.000507693	-0.000897922	0.000890012	-0.00144319	0.00356596	0.00887041	0.00189616	-8.04118	10.0275	9510
0.000181212	0.00506111	0.000487849	1.31403e+08	6.05654e+06	0.00430456	0.000607566	-0.000358703	0.000654075	-0.00109412	0.00051567	0.00205118	0.000945134	-0.00118426	0.00324292	0.0118353	0.00191491	-20.1214	6.79806	9520
0.000182196	0.00434943	0.000279434	1.35131e+08	6.26747e+06	0.00349706	0.000571368	-0.00191291	0.000571893	9.62522e-06	0.000509198	-0.000592831	0.00095498	-0.00166333	0.0028765	0.00810113	0.00179422	-0.673526	9.54942	9530
0.000183186	0.00390449	0.000208465	1.2807e+08	6.05529e+06	0.00348901	0.000541674	-0.000959325	0.000538591	0.000427058	0.000490239	0.0011963	0.000993115	0.00577791	0.00306871	0.00854326	0.00181171	-0.808231	12.3365	9482
0.000184181	0.00392984	0.000220951	1.36747e+08	6.26458e+06	0.00365343	0.000584432	-0.000883511	0.000515737	0.000290102	0.000468354	0.000121638	0.000906236	0.00456209	0.00313152	0.00768242	0.00199355	-9.96072	5.17028	9507
0.000185182	0.00403659	0.000359928	1.41376e+08	6.46173e+06	0.00404033	0.000528857	-0.000869437	0.000566105	-0.000798893	0.000500544	0.00137652	0.000947769	-0.00266665	0.00331604	0.00691682	0.00187036	3.06892	11.8665	9488
0.000186188	0.00411765	0.000230637	1.45891e+08	6.57118e+06	0.00369408	0.00053529	-0.000310198	0.000581205	-0.000254231	0.000486646	0.000255318	0.000921317	0.00110219	0.00320529	0.00985336	0.00201236	-15.7699	5.44848	9566
0.0001872	0.00376655	0.000157101	1.44534e+08	6.56196e+06	0.00366971	0.000534439	-0.00114449	0.000539964	0.000254201	0.000460954	-0.000444469	0.000814143	0.0029732	0.00309264	0.00676373	0.00198508	-19.0029	10.7761	9542
